price,city,area,district,bedrooms,apartment,bathrooms,furnished,kitchen,floor,air_condition,source
202800,,122,حي الملقا ,3,شقة,3,Yes,Yes,1,No,aqar
100000,,148,حي الرائد ,4,شقة,4,No,Yes,1,No,aqar
48000,حي الراكة الشمالية,100,حي الراكة الشمالية,3,شقة,1,No,Yes,Unknown,No,aqar
190800,,137,حي الملقا ,3,شقة,3,Yes,Yes,2,No,aqar
35000,,525,حي الياقوت ,4,شقة,4,No,Yes,2,Yes,aqar
53400,,30,حي المهدية ,1,شقة,2,No,Yes,2,No,aqar
62400,,45,حي المعذر ,1,شقة,1,Yes,Yes,2,No,aqar
70000,,138,حي النرجس ,,شقة,3,No,Yes,2,Yes,aqar
3000,,100,حي الحزام الاخضر ,3,شقة,1,Yes,No,Unknown,No,aqar
36000,خشم العان,344,,1,شقة,1,No,Yes,3,No,aqar
42000,,179,حي النزهة ,5,شقة,3,No,No,Unknown,No,aqar
45000,,139,حي النرجس ,3,شقة,3,No,Yes,3,Yes,aqar
60000,,878,حي قرطبة ,4,شقة,4,No,Yes,Unknown,No,aqar
36000,,450,حي طويق ,3,شقة,2,No,Yes,3,Yes,aqar
30000,خشم العان,610,,2,شقة,1,No,No,Unknown,No,aqar
110000,حي القيروان,124,حي القيروان,3,شقة,3,Yes,Yes,2,No,aqar
24000,,710,حي الرحمانية ,2,شقة,1,No,No,Unknown,No,aqar
40000,,157,حي ,6,شقة,3,No,Yes,4,No,aqar
25000,,281,حي اليرموك ,1,شقة,1,No,No,3,No,aqar
24000,,100,حي السلامة ,2,شقة,1,No,No,Unknown,No,aqar
55000,,157,حي السلامة ,5,شقة,4,No,Yes,2,No,aqar
96000,,90,حي العليا ,1,شقة,1,Yes,Yes,1,Yes,aqar
36000,,40,حي أم الحمام الغربي ,1,شقة,1,No,Yes,Unknown,No,aqar
130000,,170,حي الورود ,2,شقة,2,No,No,2,No,aqar
38000,,50,حي غرناطة ,1,شقة,1,No,Yes,1,No,aqar
70000,,145,حي النرجس ,3,شقة,3,No,Yes,2,Yes,aqar
55000,,140,حي المونسية ,3,شقة,3,No,Yes,2,Yes,aqar
29000,,700,حي الجامعة ,3,شقة,3,No,Yes,Unknown,No,aqar
66000,مدينة الرياض,234,حي اليرموك,3,شقة,1,No,Yes,Unknown,No,aqar
40000,,500,حي الشراع ,4,شقة,2,No,No,1,No,aqar
39600,,65,حي السد ,2,شقة,2,Yes,Yes,1,No,aqar
60000,,148,حي الروابي ,3,شقة,4,No,Yes,5,No,aqar
54000,,40,حي أم الحمام الغربي ,1,شقة,1,No,Yes,Unknown,No,aqar
110000,مدينة الرياض,127,حي الوادي,3,شقة,4,No,Yes,1,No,aqar
60000,,60,حي المروج ,1,شقة,1,Yes,Yes,Unknown,No,aqar
110000,,109,حي الغدير ,3,شقة,2,No,Yes,Unknown,No,aqar
60000,حي المصيف,40,حي المصيف,1,شقة,1,Yes,Yes,Unknown,No,aqar
66000,,100,حي اليرموك ,,شقة,1,No,Yes,Unknown,No,aqar
25200,,867,حي أحد ,2,شقة,1,No,No,1,No,aqar
72000,,50,حي حطين ,1,شقة,1,No,Yes,Unknown,No,aqar
34500,,50,حي الوادي ,1,شقة,1,No,Yes,Unknown,No,aqar
75000,,120,حي اليرموك ,4,شقة,3,No,Yes,2,Yes,aqar
78000,,50,حي حطين ,1,شقة,1,No,Yes,Unknown,No,aqar
33000,,50,حي النرجس ,1,شقة,1,No,Yes,2,No,aqar
115000,,7125,حي قرطبة ,,شقة,3,No,Yes,1,No,aqar
33600,,1350,حي الفلاح ,2,شقة,1,No,No,1,No,aqar
45000,,50,حي الملقا ,1,شقة,1,No,Yes,Unknown,No,aqar
46000,,50,حي الملقا ,1,شقة,1,No,Yes,Unknown,No,aqar
36000,,40,حي الزهور ,2,شقة,1,No,Yes,Unknown,No,aqar
30000,,60,حي التعاون ,,شقة,1,No,Yes,3,Yes,aqar
54000,,50,حي النفل ,1,شقة,1,No,Yes,Unknown,No,aqar
48000,,40,حي العقيق ,1,شقة,1,No,Yes,1,Yes,aqar
36000,,60,حي الوادي ,1,شقة,1,Yes,No,3,No,aqar
5800,,120,حي النهضة ,,شقة,0,No,No,Unknown,No,aqar
60000,,108,حي الملقا ,2,شقة,2,No,Yes,Unknown,Yes,aqar
42000,,50,حي الازدهار ,,شقة,0,No,Yes,Unknown,No,aqar
40000,حي المهدية,155,حي المهدية,3,شقة,3,No,Yes,2,No,aqar
38000,حي المهدية,481,حي المهدية,3,شقة,2,No,Yes,3,No,aqar
22000,,100,حي اليرموك ,,شقة,1,No,Yes,1,No,aqar
65000,,145,حي البحر ,3,شقة,3,No,Yes,Unknown,No,aqar
34000,,50,حي الخليج ,1,شقة,1,No,Yes,2,Yes,aqar
84000,جامعة الملك سعود,70,,1,شقة,1,No,Yes,2,No,aqar
37000,,100,حي التعاون ,1,شقة,1,No,Yes,1,No,aqar
66000,,100,حي اشبيلية ,2,شقة,1,No,Yes,Unknown,No,aqar
34000,,50,حي النزهة ,1,شقة,1,No,Yes,Unknown,No,aqar
38000,,100,حي اشبيلية ,2,شقة,1,No,No,1,Yes,aqar
45000,,140,حي الروضة ,2,شقة,3,No,Yes,3,Yes,aqar
30000,,50,حي العارض ,,شقة,1,No,Yes,3,No,aqar
38000,,100,حي اشبيلية ,2,شقة,1,No,Yes,2,Yes,aqar
57600,,55,حي المعذر ,1,شقة,1,No,Yes,1,No,aqar
44000,,50,حي الملقا ,1,شقة,1,No,Yes,Unknown,No,aqar
45000,شقة للإيجار في شارع عقرباء,140,,3,شقة,2,No,Yes,1,Yes,aqar
54000,,123,حي اشبيلية ,2,شقة,1,No,No,3,No,aqar
40000,,50,حي ام الحمام الغربي ,1,شقة,1,No,Yes,Unknown,No,aqar
50000,,169,حي السيف ,5,شقة,4,No,Yes,2,Yes,aqar
34000,,50,حي العقيق ,1,شقة,1,No,Yes,1,Yes,aqar
42000,,50,حي النرجس ,1,شقة,1,No,Yes,1,Yes,aqar
130000,,89,حي الصحافة ,1,شقة,2,Yes,Yes,1,No,aqar
40000,,40,حي النفل ,1,شقة,1,No,Yes,Unknown,No,aqar
36000,,50,حي الملقا ,1,شقة,1,No,Yes,1,No,aqar
44000,,50,حي العارض ,,شقة,1,No,Yes,Unknown,No,aqar
155000,,129,حي الصحافة ,2,شقة,1,Yes,Yes,15,No,aqar
720000,,130,حي المغرزات ,2,شقة,1,No,Yes,Unknown,No,aqar
32400,,1350,حي الوادي ,2,شقة,1,No,No,1,No,aqar
85000,,159,حي البحر ,3,شقة,3,No,Yes,2,No,aqar
100000,,150,حي الملقا ,3,شقة,3,No,Yes,2,No,aqar
95000,,200,حي النرجس ,3,شقة,3,No,Yes,1,No,aqar
53000,,60,حي العقيق ,1,شقة,1,No,Yes,1,No,aqar
48000,,100,حي ام سليم ,2,شقة,1,No,No,1,Yes,aqar
35988,,25,حي العمل ,1,شقة,1,No,Yes,2,No,aqar
44444,,100,حي اشبيلية ,2,شقة,1,No,No,1,Yes,aqar
31200,,300,حي الرمال ,3,شقة,2,No,Yes,3,No,aqar
30000,,120,حي الوادي ,2,شقة,1,No,Yes,1,No,aqar
25000,,600,حي الجال ,5,شقة,3,No,Yes,3,No,aqar
30000,,25,حي الصفا ,1,شقة,1,No,Yes,Unknown,No,aqar
35000,,50,حي الوادي ,1,شقة,1,No,Yes,Unknown,No,aqar
72000,,50,حي حطين ,1,شقة,1,No,Yes,2,No,aqar
518400,,177,حي المربع ,1,شقة,1,No,Yes,Unknown,No,aqar
39000,,250,حي الدانة الشمالية ,5,شقة,3,No,Yes,2,No,aqar
28000,,420,حي الفردوس ,4,شقة,3,No,Yes,2,No,aqar
80000,,135,حي النرجس ,3,شقة,3,No,No,Unknown,No,aqar
60000,,124,حي اشبيلية ,2,شقة,1,No,Yes,Unknown,No,aqar
22000,أم حبلين,1073,,2,شقة,2,No,Yes,1,Yes,aqar
85000,,120,حي النرجس ,,شقة,3,No,No,2,No,aqar
120000,,154,حي الفيحاء ,4,شقة,4,No,Yes,10,No,aqar
3500,,40,حي الزهور ,2,شقة,1,No,Yes,Unknown,No,aqar
36000,المهدية,450,,1,شقة,2,No,Yes,3,No,aqar
65000,,350,حي الصحافة ,3,شقة,1,No,Yes,2,Yes,aqar
65000,,237,حي النخيل ,,شقة,2,No,Yes,Unknown,Yes,aqar
30000,,60,حي التعاون ,1,شقة,1,Yes,Yes,Unknown,Yes,aqar
63000,,906,حي النفل ,2,شقة,1,Yes,No,1,No,aqar
66000,,125,حي ,2,شقة,1,No,Yes,1,No,aqar
33000,,100,حي الاسكان ,2,شقة,1,No,No,1,No,aqar
80000,,1018,حي الملقا ,5,شقة,5,No,Yes,3,Yes,aqar
78000,الملقا,125,,3,شقة,1,Yes,No,1,No,aqar
27000,,111,حي العقيق ,1,شقة,1,No,Yes,Unknown,No,aqar
60000,,80,حي القدس ,2,شقة,1,No,Yes,Unknown,No,aqar
33000,حي حطين,50,حي حطين,1,شقة,1,No,Yes,1,Yes,aqar
40000,,50,حي قرطبة ,1,شقة,1,No,Yes,1,Yes,aqar
33000,,780,حي الحمراء وأم الجود ,7,شقة,3,No,Yes,Unknown,No,aqar
90000,,70,حي العقيق ,2,شقة,3,No,No,1,No,aqar
75000,,123,حي العارض ,,شقة,0,No,Yes,Unknown,No,aqar
78000,,50,حي ,1,شقة,1,No,Yes,Unknown,No,aqar
25000,,40,حي الخليج ,1,شقة,1,No,Yes,1,Yes,aqar
90000,,108,حي الملقا ,2,شقة,2,No,Yes,2,No,aqar
144000,,147,حي الملقا ,3,شقة,3,No,No,3,No,aqar
32000,,50,حي حطين ,1,شقة,1,No,Yes,Unknown,No,aqar
5500,,40,حي النازية ,2,شقة,1,No,No,Unknown,No,aqar
33000,,50,حي ام الحمام الغربي ,1,شقة,1,No,Yes,1,No,aqar
21000,,40,حي الندى ,,شقة,1,No,Yes,Unknown,No,aqar
55000,,600,حي العارض ,4,شقة,2,No,Yes,2,Yes,aqar
42000,المهدية,420,,3,شقة,2,No,Yes,3,Yes,aqar
39600,,2240,حي غرناطة ,2,شقة,1,Yes,Yes,2,No,aqar
30000,,750,حي ظهرة البديعة ,3,شقة,2,No,Yes,Unknown,No,aqar
28000,,120,حي الواحة ,2,شقة,2,No,Yes,3,No,aqar
39000,,50,حي ,1,شقة,1,No,Yes,Unknown,No,aqar
35000,,170,حي القرية الثانية ,5,شقة,5,No,Yes,2,Yes,aqar
30000,الصفا,80,,3,شقة,1,No,Yes,Unknown,Yes,aqar
30000,,50,حي العقيق ,1,شقة,1,No,Yes,Unknown,No,aqar
700,,35,حي الأثير ,1,شقة,1,No,No,2,No,aqar
48000,,169,حي الحمراء ,,شقة,0,No,Yes,Unknown,No,aqar
105000,,128,حي حطين ,3,شقة,3,No,Yes,1,No,aqar
14400,,80,حي السلامة ,2,شقة,1,No,Yes,1,Yes,aqar
29000,,100,حي اليرموك ,1,شقة,1,No,Yes,2,No,aqar
20400,,125,حي الثقبة ,1,شقة,1,Yes,Yes,3,No,aqar
38000,ظهرة لبن,150,,5,شقة,2,No,No,2,Yes,aqar
648000,,123,حي قرطبة ,2,شقة,1,No,Yes,Unknown,No,aqar
4500,,100,حي اشبيلية ,,شقة,0,No,No,Unknown,No,aqar
12000,,70,حي الأثير ,2,شقة,1,No,Yes,2,No,aqar
65000,,139,حي النرجس ,3,شقة,3,No,Yes,2,Yes,aqar
30000,,624,حي النسيم ,1,شقة,1,No,Yes,3,No,aqar
36000,,50,حي القيروان ,1,شقة,1,No,Yes,Unknown,No,aqar
216000,,145,حي القيروان ,3,شقة,2,No,Yes,2,No,aqar
110000,,103,حي الملقا ,3,شقة,3,No,No,3,No,aqar
96000,,90,حي العليا ,,شقة,1,Yes,Yes,Unknown,No,aqar
40000,,40,حي النفل ,1,شقة,1,No,Yes,1,No,aqar
30000,,100,حي المنتزه ,2,شقة,2,No,Yes,2,Yes,aqar
5500,,70,حي المصيف ,,شقة,0,No,Yes,Unknown,Yes,aqar
75000,,117,حي الملقا ,3,شقة,3,No,Yes,1,Yes,aqar
35000,,300,حي ظهرة البديعة ,,شقة,0,No,No,Unknown,No,aqar
28000,,50,حي الريان ,1,شقة,1,No,Yes,1,Yes,aqar
55000,,50,حي الملقا ,1,شقة,1,No,Yes,1,Yes,aqar
26400,,50,حي الشراع ,,شقة,1,No,Yes,2,No,aqar
38000,,50,حي النرجس ,1,شقة,1,No,Yes,1,No,aqar
75000,,119,حي العارض ,4,شقة,3,No,Yes,Unknown,Yes,aqar
35000,,50,حي المصيف ,1,شقة,1,No,Yes,1,No,aqar
27000,,125,حي السلامة ,3,شقة,2,No,Yes,3,Yes,aqar
150000,,204,حي الملقا ,4,شقة,5,Yes,Yes,1,No,aqar
48000,,50,حي الحمراء ,1,شقة,1,No,Yes,1,Yes,aqar
16000,,40,حي الندى ,1,شقة,1,No,Yes,Unknown,No,aqar
7000,,30,حي الفايزية ,,شقة,0,No,Yes,Unknown,No,aqar
34000,,50,حي الوادي ,1,شقة,1,No,Yes,Unknown,No,aqar
29000,,50,حي الحمراء ,1,شقة,1,No,Yes,1,No,aqar
60000,,600,حي الشاطئ ,4,شقة,3,No,Yes,2,Yes,aqar
45000,حي المهدية,118,حي المهدية,4,شقة,2,No,Yes,2,No,aqar
48000,,120,حي النزهة ,2,شقة,1,Yes,Yes,2,No,aqar
120000,,184,حي الملقا ,4,شقة,5,Yes,Yes,3,No,aqar
110000,مدينة الرياض,117,حي الملقا,4,شقة,3,No,Yes,2,No,aqar
40000,,500,حي القادسية ,3,شقة,3,No,Yes,3,No,aqar
95000,,147,حي الياسمين ,4,شقة,3,No,Yes,1,Yes,aqar
49500,,813,حي الملقا ,1,شقة,1,Yes,Yes,3,No,aqar
70000,,150,حي المونسية ,4,شقة,3,No,Yes,1,Yes,aqar
42000,المهدية,125,,4,شقة,2,No,Yes,3,Yes,aqar
48000,,63,حي ,1,شقة,1,No,Yes,1,Yes,aqar
100000,,100,حي الملقا ,2,شقة,3,Yes,Yes,3,No,aqar
30000,,100,حي الرمال ,3,شقة,2,No,Yes,2,No,aqar
75000,,143,حي العارض ,3,شقة,3,No,Yes,2,Yes,aqar
24000,,120,حي الملك فهد ,3,شقة,2,No,Yes,2,Yes,aqar
98000,,275,حي العليا ,3,شقة,5,No,Yes,Unknown,No,aqar
36000,,400,حي المونسية ,1,شقة,1,No,No,1,No,aqar
80000,,148,حي الياسمين ,3,شقة,4,No,Yes,2,Yes,aqar
36000,,488,حي الحفيرة ,2,شقة,1,Yes,Yes,Unknown,Yes,aqar
90000,,198,حي الندى ,3,شقة,3,Yes,Yes,2,Yes,aqar
80000,مدينة الرياض,500,حي الإزدهار,4,شقة,1,No,Yes,1,Yes,aqar
3000,,99,حي المونسية ,1,شقة,1,No,Yes,3,No,aqar
68000,,119,حي قرطبة ,3,شقة,3,No,Yes,2,Yes,aqar
30000,,50,حي العقيق ,1,شقة,1,No,Yes,1,Yes,aqar
1800,,90,حي الفيصلية ,2,شقة,1,No,Yes,Unknown,Yes,aqar
78000,النخيل,150,,2,شقة,1,No,Yes,Unknown,No,aqar
51000,,150,حي المصيف ,2,شقة,1,No,Yes,2,Yes,aqar
37000,,420,حي العقيق ,1,شقة,1,No,Yes,2,Yes,aqar
1500,مدينة الرياض,270,حي طويق,3,شقة,1,No,No,1,No,aqar
144000,مدينة الرياض,137,حي الملقا,2,شقة,3,No,No,1,No,aqar
1400,مدينة الدمام,2400,حي الفرسان,1,شقة,0,No,No,Unknown,No,aqar
138000,مدينة الرياض,46,حي العليا,1,شقة,1,No,No,Unknown,No,aqar
42000,مدينة الرياض,60,حي العقيق,1,شقة,1,No,No,Unknown,No,aqar
115000,مدينة الرياض,109,حي الملقا,2,شقة,3,No,No,2,No,aqar
80000,مدينة الرياض,137,حي النرجس,3,شقة,3,No,No,2,No,aqar
40000,مدينة الخبر,137,حي الحمراء,4,شقة,4,No,No,Unknown,No,aqar
138000,مدينة الرياض,109,حي الملقا,2,شقة,3,No,No,2,No,aqar
45000,مدينة الرياض,90,حي العارض,2,شقة,1,No,No,Unknown,No,aqar
75000,مدينة الرياض,138,حي العارض,4,شقة,3,No,No,1,No,aqar
90000,مدينة الرياض,900,حي الملقا,3,شقة,3,No,No,1,No,aqar
75000,مدينة الرياض,146,حي النرجس,3,شقة,3,No,No,Unknown,No,aqar
57000,مدينة جدة,84,حي النهضة,2,شقة,2,No,No,2,No,aqar
52000,مدينة الرياض,100,حي العقيق,2,شقة,1,No,No,Unknown,No,aqar
54000,مدينة الرياض,500,حي النزهة,1,شقة,1,No,No,1,No,aqar
38000,مدينة الرياض,728,حي الإزدهار,1,شقة,1,No,No,1,No,aqar
85000,مدينة الرياض,188,حي قرطبة,6,شقة,4,No,Yes,1,No,aqar
110000,مدينة الرياض,138,حي الملقا,3,شقة,4,Yes,Yes,1,No,aqar
85000,مدينة الرياض,200,حي المونسية,4,شقة,4,No,Yes,1,Yes,aqar
70000,مدينة الرياض,130,حي الياسمين,3,شقة,3,No,Yes,2,No,aqar
37000,مدينة الرياض,70,حي الفلاح,1,شقة,1,No,Yes,1,Yes,aqar
80000,مدينة الرياض,143,حي القيروان,4,شقة,3,No,Yes,3,Yes,aqar
140000,مدينة الرياض,127,حيى بن بكير,3,شقة,3,No,Yes,2,Yes,aqar
48000,مدينة الرياض,90,حي السلام,1,شقة,1,No,Yes,Unknown,No,aqar
38000,مدينة الرياض,75,حي النفل,1,شقة,1,No,Yes,1,Yes,aqar
60000,مدينة الرياض,136,حي الياسمين,3,شقة,3,No,Yes,2,Yes,aqar
20000,مدينة الرياض,60,حي الروضة,1,شقة,1,No,Yes,2,Yes,aqar
31000,مدينة الرياض,75,حي الياسمين,1,شقة,1,No,No,2,Yes,aqar
70000,مدينة الرياض,1048,حي النرجس,3,شقة,3,No,Yes,Unknown,Yes,aqar
62000,مدينة الرياض,163,حي الوادي,3,شقة,1,No,Yes,3,Yes,aqar
140000,مدينة الرياض,239,حي الملقا,4,شقة,4,No,Yes,1,Yes,aqar
28000,مدينة الرياض,118,حي العليا,3,شقة,1,No,Yes,2,Yes,aqar
25000,مدينة جدة,195,حي الياقوت,2,شقة,2,No,Yes,1,No,aqar
37000,مدينة الرياض,420,حي العقيق,1,شقة,1,No,Yes,2,Yes,aqar
58000,مدينة الرياض,748,حي العليا,3,شقة,1,No,Yes,Unknown,Yes,aqar
62000,مدينة الرياض,775,حي الوادي,3,شقة,2,No,Yes,Unknown,Yes,aqar
1400,مدينة الخبر,326,حي الثقبة,1,شقة,1,No,Yes,2,Yes,aqar
50000,مدينة الرياض,240,حي القيروان,3,شقة,3,No,Yes,3,Yes,aqar
90000,مدينة الرياض,99,حي القيروان,3,شقة,3,Yes,Yes,2,No,aqar
22000,مدينة الرياض,90,حي اليرموك,1,شقة,1,No,Yes,Unknown,Yes,aqar
30000,مدينة الرياض,469,حي المونسية,4,شقة,1,Yes,Yes,Unknown,No,aqar
48000,مدينة الخبر,90,حي الحمراء,1,شقة,1,Yes,Yes,1,No,aqar
45000,مدينة الرياض,50,حي الملقا,2,شقة,1,No,Yes,Unknown,No,aqar
100000,مدينة الرياض,126,حي العارض,3,شقة,3,Yes,Yes,2,Yes,aqar
30000,مدينة جدة,121,حي أم حبلين الغربية,3,شقة,3,No,Yes,4,No,aqar
35000,مدينة الرياض,48,حي المرسلات,1,شقة,1,No,No,1,No,aqar
30000,مدينة جدة,280,حي الأجاويد,5,شقة,3,No,Yes,1,No,aqar
78000,مدينة جدة,720,حي المحمدية,3,شقة,3,Yes,Yes,2,No,aqar
60000,مدينة الخبر,220,حي الروابي,3,شقة,4,No,Yes,5,No,aqar
90000,مدينة الرياض,455,حي حطين,3,شقة,3,No,Yes,2,Yes,aqar
75000,مدينة الرياض,560,حي العليا,4,شقة,3,No,Yes,2,Yes,aqar
75000,مدينة الرياض,250,حي القيروان,4,شقة,4,No,Yes,1,No,aqar
65000,مدينة الرياض,128,حي العارض,4,شقة,3,No,Yes,3,Yes,aqar
80000,مدينة الرياض,201,حي الصحافة,3,شقة,3,No,Yes,1,No,aqar
36000,مدينة جدة,230,حي الربوة,4,شقة,3,No,Yes,3,Yes,aqar
52500,مدينة الرياض,440,حي السليمانية,2,شقة,2,No,Yes,2,Yes,aqar
85000,مدينة الرياض,145,حي قرطبة,3,شقة,3,No,Yes,3,Yes,aqar
23000,مدينة الرياض,60,حي النرجس,1,شقة,1,No,Yes,1,No,aqar
65000,مدينة الرياض,690,حي النرجس,3,شقة,3,No,Yes,3,Yes,aqar
50000,مدينة جدة,151,حي الدرة,3,شقة,3,No,Yes,Unknown,No,aqar
50000,مدينة الرياض,341,حي الرمال,3,شقة,4,No,Yes,2,Yes,aqar
42000,مدينة الرياض,700,حي النرجس,2,شقة,1,No,No,Unknown,No,aqar
32000,مدينة الرياض,75,حي الوادي,1,شقة,1,No,Yes,3,Yes,aqar
110000,مدينة الرياض,900,حي حطين,2,شقة,3,Yes,Yes,3,Yes,aqar
85000,مدينة الرياض,107,حي القيروان,3,شقة,3,No,Yes,2,Yes,aqar
95000,مدينة الرياض,1050,حيرات,3,شقة,3,No,No,3,No,aqar
180000,مدينة الرياض,180,حي الربيع,3,شقة,3,Yes,Yes,2,No,aqar
20000,مدينة امارة منطقة مكة المكرمة - الطائف,100,حي الحلقة الشرقية,4,شقة,3,No,Yes,2,No,aqar
65000,مدينة الخبر,133,حي البحر,3,شقة,3,No,Yes,2,No,aqar
38000,مدينة الرياض,150,حي العزيزية,3,شقة,2,No,Yes,1,No,aqar
78000,مدينة الرياض,50,حي الربيع,1,شقة,1,No,Yes,Unknown,No,aqar
28800,,60,حي النهضة ,1,شقة,1,No,Yes,2,Yes,aqar
73000,مدينة الرياض,808,حي الملقا,2,شقة,3,No,Yes,1,Yes,aqar
32000,مدينة الدمام,500,حي القصور,2,شقة,0,No,Yes,Unknown,No,aqar
16200,مدينة الدمام,60,حي القادسية,2,شقة,1,No,No,1,Yes,aqar
38400,مدينة الرياض,45,حي المونسية,1,شقة,1,No,No,1,No,aqar
30000,مدينة مكه المكرمه,669,حي الحمراء,6,شقة,5,No,No,4,No,aqar
48000,مدينة الرياض,80,حي ظهرة لبن,2,شقة,1,No,Yes,Unknown,No,aqar
40000,مدينة جدة,70,حي طيبة,2,شقة,2,No,No,2,No,aqar
30000,مدينة جدة,160,حي الياقوت,4,شقة,2,No,Yes,2,No,aqar
57000,مدينة الرياض,119,حي الياسمين,3,شقة,1,No,Yes,Unknown,No,aqar
8000,مدينة الرياض,200,حي الضباط,,شقة,0,Yes,Yes,Unknown,No,aqar
57600,مدينة الرياض,160,حي المونسية,2,شقة,1,Yes,Yes,2,No,aqar
21000,مدينة الرياض,90,حي الخليج,1,شقة,1,No,Yes,1,No,aqar
3000,مدينة جدة,103,حي الريان,4,شقة,2,No,No,Unknown,No,aqar
17000,مدينة بقيق,250,حي حي الروضة - بقيق,5,شقة,2,No,No,3,No,aqar
48000,مدينة الخبر,875,حي التحلية,2,شقة,2,No,No,Unknown,No,aqar
22000,مدينة جازان,140,حي الروضة,3,شقة,2,No,No,2,No,aqar
90000,مدينة الرياض,120,حي العارض,3,شقة,3,Yes,No,2,No,aqar
75000,مدينة الرياض,120,حي النرجس,3,شقة,3,No,Yes,3,Yes,aqar
36000,مدينة الرياض,375,حي المهدية,4,شقة,2,No,Yes,2,No,aqar
4000,مدينة جدة,108,حي الأمير عبدالمجيد,4,شقة,3,Yes,Yes,Unknown,No,aqar
40000,مدينة الرياض,135,حي السعادة,3,شقة,2,No,Yes,2,No,aqar
20000,مدينة الاحساء,180,حي الخالدية,4,شقة,3,No,Yes,Unknown,No,aqar
20000,مدينة جدة,100,حي الزمرد,3,شقة,2,No,Yes,1,Yes,aqar
50000,مدينة المدينه المنوره,150,حي عين الخيف,3,شقة,4,No,Yes,3,No,aqar
90000,مدينة الرياض,131,حي الروضة,3,شقة,4,No,No,1,No,aqar
18000,مدينة الرياض,150,حي اليمامة,2,شقة,2,No,Yes,2,No,aqar
1650,مدينة احد رفيده,160,حي وسط البلد,4,شقة,3,No,Yes,2,No,aqar
15600,مدينة الاحساء,90,حي الحمراء الثاني,2,شقة,1,No,Yes,Unknown,Yes,aqar
46000,مدينة جدة,746,حي الرحاب,5,شقة,3,No,Yes,6,Yes,aqar
36000,مدينة مكه المكرمه,295,حي الشوقية,6,شقة,5,No,No,3,No,aqar
42000,مدينة ابها,230,حي المروج,2,شقة,2,Yes,Yes,3,Yes,aqar
180000,مدينة الرياض,102,حي العارض,2,شقة,3,Yes,Yes,1,No,aqar
22800,مدينة جدة,60,حي العليا,3,شقة,2,No,No,2,No,aqar
50000,مدينة الرياض,180,حي قرطبة,4,شقة,3,No,Yes,2,No,aqar
58000,مدينة جدة,207,حي أبحر الجنوبية,4,شقة,3,No,Yes,2,Yes,aqar
51000,مدينة الرياض,120,حي العليا,4,شقة,2,No,No,2,No,aqar
75000,مدينة الرياض,116,حي النرجس,3,شقة,2,No,Yes,2,Yes,aqar
32400,مدينة الدمام,70,حي الواحة,2,شقة,1,No,No,2,No,aqar
28000,مدينة الرياض,100,حي الخليج,1,شقة,1,No,Yes,1,No,aqar
65000,مدينة مكه المكرمه,135,حي الجامعة,2,شقة,2,Yes,Yes,Unknown,No,aqar
14400,مدينة الاحساء,100,حي مخطط الإتصالات,1,شقة,1,Yes,Yes,1,No,aqar
34000,مدينة المدينه المنوره,227,حي الرانوناء,6,شقة,4,No,No,Unknown,No,aqar
26000,مدينة الرياض,150,حي الدار البيضاء,3,شقة,2,No,Yes,2,No,aqar
60000,مدينة الرياض,60,حي طويق,1,شقة,1,No,Yes,2,No,aqar
21600,مدينة بقيق,80,حي المطار,1,شقة,1,No,No,2,No,aqar
95000,مدينة الرياض,143,حي الياسمين,3,شقة,3,Yes,Yes,1,No,aqar
35000,مدينة مكه المكرمه,95,حي وادي جليل,3,شقة,2,No,No,13,Yes,aqar
54000,مدينة جدة,103,حي أبحر الجنوبية,3,شقة,3,Yes,No,3,No,aqar
